datetime,stock_code,exchange_code,product_type,expiry_date,right,strike_price,open,high,low,close,volume,open_interest,count
2025-08-01 12:28:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1400.1,1400.4,1399.8,1399.9,13500,107581500,193
2025-08-01 12:29:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1400,1400.4,1399.9,1400.4,4000,107581500,194
2025-08-01 12:30:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1400.5,1400.5,1400.2,1400.4,9500,107581500,195
2025-08-01 12:31:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1400.4,1403,1400.4,1402.6,58000,107584500,196
2025-08-01 12:32:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1402.3,1402.3,1401.5,1402.3,7000,107584500,197
2025-08-01 12:33:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1402,1402,1400.7,1400.7,9500,107584500,198
2025-08-01 12:34:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1400.7,1400.9,1399.6,1399.6,10500,107594500,199
2025-08-01 12:35:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1399.7,1399.7,1398.2,1398.8,46000,107594500,200
2025-08-01 12:36:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1398.7,1399.6,1398.7,1398.9,14000,107594500,201
2025-08-01 12:37:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1399,1399.7,1399,1399.7,18000,107599000,202
2025-08-01 12:38:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1399.5,1399.5,1398.7,1399.2,9000,107599000,203
2025-08-01 12:39:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1399.2,1399.2,1398.6,1398.6,15000,107622500,204
2025-08-01 12:40:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1398.5,1398.6,1398.4,1398.5,11000,107622500,205
2025-08-01 12:41:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1398.5,1399.2,1398.4,1399.2,37000,107622500,206
